pl_name,hostname,default_flag,sy_snum,sy_pnum,sy_mnum,cb_flag,disc_year,pl_controv_flag,pl_orbper,pl_orbsmax,pl_rade,pl_radj,pl_bmasse,pl_bmassj,pl_bmassprov,pl_insol,pl_eqt,st_teff,st_rad,st_mass,st_logg,sy_dist
Kepler-1961 b,Kepler-1961,1,1,1,0,0,2021.0,0,5.604710102,,1.6187808,0.1444182,,,,,,5401.0,0.777,0.871,4.593,1042.45
Kepler-1962 b,Kepler-1962,1,1,1,0,0,2021.0,0,7.991459846,,1.21463929,0.10836305,,,,,,5700.0,1.006,1.003,4.434,866.826
Kepler-1963 b,Kepler-1963,1,1,1,0,0,2021.0,0,1.962260008,,0.74437023,0.06640838,,,,,,5726.0,0.979,0.915,4.418,492.847
Kepler-1964 b,Kepler-1964,1,1,1,0,0,2021.0,0,2.440829992,,1.7810587,0.15889569,,,,,,4803.0,0.698,0.752,4.623,
Kepler-1965 b,Kepler-1965,1,1,1,0,0,2021.0,0,41.86869812,,1.35415138,0.1208095,,,,,,5852.0,0.837,0.928,4.559,521.791
Kepler-1966 b,Kepler-1966,1,1,1,0,0,2021.0,0,8.617429733,,1.10479327,0.09856322,,,,,,5009.0,0.84,0.797,4.491,484.601
Kepler-1967 b,Kepler-1967,1,1,1,0,0,2021.0,0,7.281690121,,0.73022577,0.06514649,,,,,,4970.0,1.806,0.996,3.924,249.102
Kepler-1968 b,Kepler-1968,1,1,1,0,0,2021.0,0,7.281099796,,1.50004034,0.13382487,,,,,,5008.0,0.788,0.844,4.572,750.93
Kepler-1969 b,Kepler-1969,1,1,1,0,0,2021.0,0,6.647520065,,1.68161001,0.15002345,,,,,,6046.0,1.007,1.111,4.478,1204.54
Kepler-197 b,Kepler-197,1,2,4,0,0,2014.0,0,5.599308,0.06,1.02,0.091,,,,,,6004.0,1.12,,4.304,330.575
Kepler-197 c,Kepler-197,1,2,4,0,0,2014.0,0,10.349695,0.09,1.23,0.11,,,,,,6004.0,1.12,,4.304,330.575
Kepler-197 d,Kepler-197,1,2,4,0,0,2014.0,0,15.677563,0.119,1.22,0.109,,,,,,6004.0,1.12,,4.304,330.575
Kepler-197 e,Kepler-197,1,2,4,0,0,2014.0,0,25.209715,0.164,0.91,0.081,,,,,,6004.0,1.12,,4.304,330.575
Kepler-1972 b,Kepler-1972,1,1,2,0,0,2022.0,0,7.54425,,0.802,0.07154977,2.02,0.00635563,Mass,,,5818.0,1.384,1.12,4.2,287.339
Kepler-1972 c,Kepler-1972,1,1,2,0,0,2022.0,0,11.3295,,0.868,0.07743791,2.11,0.0066388,Mass,,,5818.0,1.384,1.12,4.2,287.339
Kepler-1976 b,Kepler-1976,1,1,1,0,0,2023.0,0,4.959319244,0.0565,12.21,1.08930511,,,,349.4,1103.0,5712.0,1.082,0.976,4.359,1314.51
Kepler-1977 b,Kepler-1977,1,1,1,0,0,2023.0,0,4.53702121,0.0486,1.66,0.14809554,,,,95.61,798.0,4805.0,0.688,0.769,4.633,592.711
Kepler-1978 b,Kepler-1978,1,1,1,0,0,2023.0,0,10.84969477,0.0914,2.67,0.23820186,,,,49.3,676.0,5251.0,0.778,0.869,4.592,865.512
Kepler-1979 b,Kepler-1979,1,1,1,0,0,2023.0,0,18.5084526,0.1383,29.33,2.61665184,,,,51.32,683.0,5942.0,0.938,1.028,4.506,1076.27
Kepler-198 b,Kepler-198,1,1,3,0,0,2014.0,0,17.790037,0.131,2.82,0.252,,,,,,5574.0,0.94,,4.467,495.358
Kepler-198 c,Kepler-198,1,1,3,0,0,2014.0,0,49.567416,0.259,2.47,0.22,,,,,,5574.0,0.94,,4.467,495.358
Kepler-198 d,Kepler-198,1,1,3,0,0,2016.0,0,1.31184443,,1.53,0.13649746,,,,,,5636.0,0.93,0.97,4.49,495.358
Kepler-1980 b,Kepler-1980,1,1,1,0,0,2023.0,0,33.0257179,0.2049,2.21,0.19716333,,,,23.95,564.0,5819.0,0.99,1.049,4.468,1709.4
Kepler-1981 b,Kepler-1981,1,1,1,0,0,2023.0,0,453.54212,1.3292,9.23,0.82344686,,,,5.45,390.0,5874.0,3.006,1.519,3.664,659.395
Kepler-1982 b,Kepler-1982,1,1,1,0,0,2023.0,0,3.82315697,0.0511,0.77,0.06869492,,,,638.38,1282.0,6202.0,1.122,1.213,4.422,558.855
Kepler-1983 b,Kepler-1983,1,1,1,0,0,2023.0,0,7.32851947,0.0689,2.33,0.20786903,,,,100.13,807.0,5135.0,0.874,0.812,4.464,424.428
Kepler-1984 b,Kepler-1984,1,1,1,0,0,2023.0,0,1.992812339,0.0238,6.81,0.60754855,,,,48.82,675.0,3638.0,0.42,0.45,4.844,
Kepler-1985 b,Kepler-1985,1,1,1,0,0,2023.0,0,3.42064689,0.0426,2.27,0.20251618,,,,382.68,1129.0,5370.0,0.966,0.877,4.411,
Kepler-1986 b,Kepler-1986,1,1,1,0,0,2023.0,0,19.5489666,0.1307,1.89,0.1686148,,,,26.62,579.0,5549.0,0.732,0.776,4.6,912.085
Kepler-1987 b,Kepler-1987,1,1,4,0,0,2023.0,0,2.345863002,0.0318,1.23,0.10973344,,,,233.38,997.0,4769.0,0.714,0.799,4.622,595.683
Kepler-1987 c,Kepler-1987,1,1,4,0,0,2023.0,0,3.64830183,0.0427,1.33,0.11865486,,,,129.44,860.0,4769.0,0.714,0.799,4.622,595.683
Kepler-1987 d,Kepler-1987,1,1,4,0,0,2023.0,0,5.644914154,0.0571,2.66,0.23730971,,,,72.38,744.0,4769.0,0.714,0.799,4.622,595.683
Kepler-1987 e,Kepler-1987,1,1,4,0,0,2023.0,0,8.74292005,0.0765,1.92,0.17129122,,,,40.33,643.0,4769.0,0.714,0.799,4.622,595.683
Kepler-1988 b,Kepler-1988,1,1,1,0,0,2023.0,0,11.49500229,0.1038,1.53,0.13649769,,,,351.79,1105.0,6033.0,1.788,1.127,3.985,513.426
Kepler-1989 b,Kepler-1989,1,1,1,0,0,2023.0,0,10.161023528,0.0918,4.62,0.4121695,,,,157.97,904.0,6032.0,1.06,0.999,4.387,1252.13
Kepler-199 b,Kepler-199,1,1,2,0,0,2014.0,0,23.637604,0.158,3.11,0.277,,,,,,5644.0,0.967,,4.438,521.054
Kepler-199 c,Kepler-199,1,1,2,0,0,2014.0,0,67.093408,0.316,3.25,0.29,,,,,,5644.0,0.967,,4.438,521.054
Kepler-1990 b,Kepler-1990,1,1,2,0,0,2023.0,0,1.73513619,0.0286,3.27,0.29173036,,,,1372.87,1554.0,5751.0,1.071,1.028,4.391,392.739
Kepler-1990 c,Kepler-1990,1,1,2,0,0,2023.0,0,4.06844957,0.0504,0.98,0.08742989,,,,442.08,1170.0,5751.0,1.071,1.028,4.391,392.739
Kepler-1991 b,Kepler-1991,1,1,2,0,0,2023.0,0,13.26079792,0.1065,1.47,0.13114484,,,,78.79,760.0,5478.0,1.053,0.914,4.354,855.82
Kepler-1991 c,Kepler-1991,1,1,2,0,0,2023.0,0,22.79020351,0.1528,2.57,0.22928044,,,,38.27,634.0,5478.0,1.053,0.914,4.354,855.82
Kepler-1992 b,Kepler-1992,1,1,1,0,0,2023.0,0,15.6112238,0.1169,0.91,0.0811849,,,,38.99,637.0,5383.0,0.842,0.874,4.528,532.955
Kepler-1993 b,Kepler-1993,1,1,1,0,0,2023.0,0,26.6565737,0.1943,4.15,0.37023884,,,,157.45,903.0,5159.0,3.062,1.373,3.604,1031.91
Kepler-1994 b,Kepler-1994,1,1,1,0,0,2023.0,0,4.61225043,0.053,0.51,0.04549923,,,,268.27,1032.0,5495.0,0.961,0.932,4.442,241.991
Kepler-1995 b,Kepler-1995,1,1,1,0,0,2023.0,0,73.7578875,0.3259,4.28,0.38183668,,,,4.66,375.0,5029.0,0.93,0.847,4.429,595.331
Kepler-1996 b,Kepler-1996,1,1,2,0,0,2023.0,0,32.376183,0.1789,2.26,0.20162404,,,,5.61,392.0,4580.0,0.675,0.748,4.641,440.561
Kepler-1996 c,Kepler-1996,1,1,2,0,0,2023.0,0,92.7297248,0.3608,2.81,0.25069184,,,,1.38,276.0,4580.0,0.675,0.748,4.641,440.561
Kepler-1997 b,Kepler-1997,1,1,1,0,0,2023.0,0,26.7575866,0.1815,2.28,0.20340833,,,,44.86,660.0,6215.0,1.052,1.111,4.44,1502.34
Kepler-1998 b,Kepler-1998,1,1,1,0,0,2023.0,0,3.03267135,0.0405,0.6,0.05352851,,,,468.31,1187.0,5640.0,0.921,0.962,4.492,340.965
Kepler-1999 b,Kepler-1999,1,1,1,0,0,2023.0,0,8.7396758,0.0713,3.29,0.29351465,,,,26.17,577.0,4406.0,0.628,0.632,4.643,701.255
Kepler-20 b,Kepler-20,1,2,6,0,0,2011.0,0,3.6961049,0.04565,1.773,0.15817674,9.7,0.03051961,Mass,331.0,1187.0,5495.0,0.9164,0.929,,282.563
Kepler-20 c,Kepler-20,1,2,6,0,0,2011.0,0,10.8540774,0.0936,2.894,0.25818583,11.1,0.03492451,Mass,78.7,828.0,5495.0,0.9164,0.929,,282.563
Kepler-20 d,Kepler-20,1,2,6,0,0,2011.0,0,77.611455,0.3474,2.606,0.23249215,13.4,0.04216111,Mass,5.71,430.0,5495.0,0.9164,0.929,,282.563
Kepler-20 e,Kepler-20,1,2,6,0,0,2011.0,0,6.0984882,0.0637,0.821,0.07324484,0.76,0.00239123,Mass,169.8,1004.0,5495.0,0.9164,0.929,,282.563
Kepler-20 f,Kepler-20,1,2,6,0,0,2011.0,0,19.578328,0.1387,0.952,0.0849319,1.4,0.00440489,Mass,35.9,681.0,5495.0,0.9164,0.929,,282.563
Kepler-20 g,Kepler-20,1,2,6,0,0,2016.0,0,34.94,0.2055,,,19.96,0.06280087,Msini,,524.0,5495.0,0.9639,0.948,4.446,282.563
Kepler-200 b,Kepler-200,1,1,2,0,0,2014.0,0,8.594805,0.08,2.13,0.19,,,,,,5678.0,0.944,,4.454,665.912
Kepler-200 c,Kepler-200,1,1,2,0,0,2014.0,0,10.222157,0.09,1.59,0.142,,,,,,5678.0,0.944,,4.454,665.912
Kepler-2000 b,Kepler-2000,1,1,2,0,0,2023.0,0,6.383159135,0.0562,2.73,0.24355471,,,,18.73,530.0,3757.0,0.576,0.581,4.681,320.588
Kepler-2000 c,Kepler-2000,1,1,2,0,0,2023.0,0,20.6180348,0.1228,1.57,0.14006626,,,,3.92,359.0,3757.0,0.576,0.581,4.681,320.588
Kepler-2001 b,Kepler-2001,1,1,2,0,0,2023.0,0,1.090011003,0.0197,1.04,0.09278275,,,,911.28,1402.0,5081.0,0.77,0.864,4.596,776.55
Kepler-2001 c,Kepler-2001,1,1,2,0,0,2023.0,0,14.092583189,0.1084,1.82,0.1623698,,,,30.1,597.0,5081.0,0.77,0.864,4.596,776.55
Kepler-201 b,Kepler-201,1,1,2,0,0,2014.0,0,25.672083,0.175,2.46,0.219,,,,,,6065.0,1.229,,4.294,636.445
Kepler-201 c,Kepler-201,1,1,2,0,0,2014.0,0,151.884058,0.573,2.85,0.254,,,,,,6065.0,1.229,,4.294,636.445
Kepler-202 b,Kepler-202,1,1,2,0,0,2014.0,0,4.069427,0.045,1.63,0.145,,,,,,4668.0,0.667,,4.65,285.111
Kepler-202 c,Kepler-202,1,1,2,0,0,2014.0,0,16.282493,0.113,1.85,0.165,,,,,,4668.0,0.667,,4.65,285.111
Kepler-203 b,Kepler-203,1,1,3,0,0,2014.0,0,3.162697,0.043,2.57,0.229,,,,,,5821.0,1.114,,4.358,703.302
Kepler-203 c,Kepler-203,1,1,3,0,0,2014.0,0,5.370647,0.061,2.47,0.22,,,,,,5821.0,1.114,,4.358,703.302
Kepler-203 d,Kepler-203,1,1,3,0,0,2014.0,0,11.32972,0.1,1.44,0.128,,,,,,5821.0,1.114,,4.358,703.302
Kepler-204 b,Kepler-204,1,1,2,0,0,2014.0,0,14.400974,0.117,2.53,0.226,,,,,,5812.0,1.238,,4.269,686.723
Kepler-204 c,Kepler-204,1,1,2,0,0,2014.0,0,25.660593,0.173,1.79,0.16,,,,,,5812.0,1.238,,4.269,686.723
Kepler-205 b,Kepler-205,1,1,2,0,0,2014.0,0,2.75564,0.032,1.51,0.135,,,,,,4321.0,0.546,,4.735,159.72
Kepler-205 c,Kepler-205,1,1,2,0,0,2014.0,0,20.306546,0.122,1.64,0.146,,,,,,4321.0,0.546,,4.735,159.72
Kepler-206 b,Kepler-206,1,1,3,0,0,2014.0,0,7.781987,0.078,1.2,0.107,,,,,,5764.0,1.185,,4.311,594.447
Kepler-206 c,Kepler-206,1,1,3,0,0,2014.0,0,13.137471,0.111,1.77,0.158,,,,,,5764.0,1.185,,4.311,594.447
Kepler-206 d,Kepler-206,1,1,3,0,0,2014.0,0,23.44281,0.163,1.19,0.106,,,,,,5764.0,1.185,,4.311,594.447
Kepler-207 b,Kepler-207,1,1,3,0,0,2014.0,0,1.611865,0.029,1.57,0.14,,,,,,5920.0,1.588,,4.129,875.519
Kepler-207 c,Kepler-207,1,1,3,0,0,2014.0,0,3.071571,0.044,1.5,0.134,,,,,,5920.0,1.588,,4.129,875.519
Kepler-207 d,Kepler-207,1,1,3,0,0,2014.0,0,5.868075,0.068,3.31,0.295,,,,,,5920.0,1.588,,4.129,875.519
Kepler-208 b,Kepler-208,1,1,4,0,0,2014.0,0,4.22864,0.054,1.63,0.145,,,,,,6092.0,1.314,,4.265,775.328
Kepler-208 c,Kepler-208,1,1,4,0,0,2014.0,0,7.466623,0.079,1.39,0.124,,,,,,6092.0,1.314,,4.265,775.328
Kepler-208 d,Kepler-208,1,1,4,0,0,2014.0,0,11.131786,0.103,1.2,0.107,,,,,,6092.0,1.314,,4.265,775.328
Kepler-208 e,Kepler-208,1,1,4,0,0,2014.0,0,16.259458,0.132,1.48,0.132,,,,,,6092.0,1.314,,4.265,775.328
Kepler-209 b,Kepler-209,1,1,2,0,0,2014.0,0,16.087845,0.122,2.26,0.202,,,,,,5513.0,0.935,,4.472,576.946
Kepler-209 c,Kepler-209,1,1,2,0,0,2014.0,0,41.749882,0.231,3.1,0.277,,,,,,5513.0,0.935,,4.472,576.946
Kepler-21 b,Kepler-21,1,2,1,0,0,2012.0,0,2.7858212,0.0434,1.639,0.14622204,7.5,0.02359764,Mass,2749.0,2015.0,6305.0,1.902,1.408,,108.522
Kepler-210 b,Kepler-210,1,1,2,0,0,2014.0,0,2.453234,0.032,2.94,0.262,,,,,,4559.0,0.65,,4.663,232.75
Kepler-210 c,Kepler-210,1,1,2,0,0,2014.0,0,7.972513,0.07,3.62,0.323,,,,,,4559.0,0.65,,4.663,232.75
Kepler-211 b,Kepler-211,1,1,2,0,0,2014.0,0,4.138575,0.048,1.26,0.112,,,,,,5123.0,0.816,,4.547,309.353
Kepler-211 c,Kepler-211,1,1,2,0,0,2014.0,0,6.04045,0.062,1.29,0.115,,,,,,5123.0,0.816,,4.547,309.353
Kepler-212 b,Kepler-212,1,1,2,0,0,2014.0,0,16.257582,0.133,1.09,0.097,,,,,,5852.0,1.455,,4.182,687.194
Kepler-212 c,Kepler-212,1,1,2,0,0,2014.0,0,31.805174,0.207,2.74,0.244,,,,,,5852.0,1.455,,4.182,687.194
Kepler-213 b,Kepler-213,1,1,2,0,0,2014.0,0,2.46236,0.036,1.62,0.145,,,,,,5696.0,1.195,,4.31,634.939
Kepler-213 c,Kepler-213,1,1,2,0,0,2014.0,0,4.822962,0.057,2.34,0.209,,,,,,5696.0,1.195,,4.31,634.939
Kepler-214 b,Kepler-214,1,1,2,0,0,2014.0,0,15.660544,0.13,2.61,0.233,,,,,,6169.0,1.352,,4.249,1208.44
Kepler-214 c,Kepler-214,1,1,2,0,0,2014.0,0,28.7798,0.194,2.13,0.19,,,,,,6169.0,1.352,,4.249,1208.44
Kepler-215 b,Kepler-215,1,1,4,0,0,2014.0,0,9.360672,0.084,1.62,0.145,,,,,,5739.0,1.027,,4.364,485.997
Kepler-215 c,Kepler-215,1,1,4,0,0,2014.0,0,14.667108,0.113,1.77,0.158,,,,,,5739.0,1.027,,4.364,485.997
Kepler-215 d,Kepler-215,1,1,4,0,0,2014.0,0,30.864423,0.185,2.39,0.213,,,,,,5739.0,1.027,,4.364,485.997
Kepler-215 e,Kepler-215,1,1,4,0,0,2014.0,0,68.16101,0.314,1.75,0.156,,,,,,5739.0,1.027,,4.364,485.997
Kepler-216 b,Kepler-216,1,1,2,0,0,2014.0,0,7.693641,0.079,2.35,0.21,,,,,,6091.0,1.26,,4.28,1187.47
Kepler-216 c,Kepler-216,1,1,2,0,0,2014.0,0,17.406669,0.136,3.04,0.271,,,,,,6091.0,1.26,,4.28,1187.47
Kepler-217 b,Kepler-217,1,1,3,0,0,2014.0,0,5.374943,0.065,2.23,0.199,,,,,,6171.0,1.799,,4.03,1104.64
Kepler-217 c,Kepler-217,1,1,3,0,0,2014.0,0,8.586004,0.089,1.85,0.165,,,,,,6171.0,1.799,,4.03,1104.64
Kepler-217 d,Kepler-217,1,1,3,0,0,2016.0,0,3.88689525,,1.32,0.11776251,,,,,,6341.0,1.76,1.37,4.08,1104.64
Kepler-218 b,Kepler-218,1,1,3,0,0,2014.0,0,3.619337,0.046,1.48,0.132,,,,,,5502.0,1.063,,4.391,656.38
Kepler-218 c,Kepler-218,1,1,3,0,0,2014.0,0,44.699576,0.248,3.14,0.28,,,,,,5502.0,1.063,,4.391,656.38
Kepler-218 d,Kepler-218,1,1,3,0,0,2016.0,0,124.5244647,,2.66,0.23730931,,,,,,5542.0,1.02,1.01,4.42,656.38
Kepler-219 b,Kepler-219,1,1,3,0,0,2014.0,0,4.585512,0.057,2.95,0.263,,,,,,5786.0,1.491,,4.157,787.07
Kepler-219 c,Kepler-219,1,1,3,0,0,2014.0,0,22.714613,0.165,3.58,0.319,,,,,,5786.0,1.491,,4.157,787.07
Kepler-219 d,Kepler-219,1,1,3,0,0,2014.0,0,47.903645,0.272,2.81,0.251,,,,,,5786.0,1.491,,4.157,787.07
Kepler-22 b,Kepler-22,1,1,1,0,0,2011.0,0,289.863876,0.812,2.1,0.18734977,9.1,0.0286318,Mass,1.013,279.0,5596.0,0.869,0.857,,194.642
Kepler-220 b,Kepler-220,1,1,4,0,0,2014.0,0,4.159807,0.046,0.81,0.072,,,,,,4632.0,0.666,,4.652,171.109
Kepler-220 c,Kepler-220,1,1,4,0,0,2014.0,0,9.034199,0.076,1.57,0.14,,,,,,4632.0,0.666,,4.652,171.109
Kepler-220 d,Kepler-220,1,1,4,0,0,2014.0,0,28.122397,0.163,0.98,0.087,,,,,,4632.0,0.666,,4.652,171.109
Kepler-220 e,Kepler-220,1,1,4,0,0,2014.0,0,45.902733,0.226,1.33,0.119,,,,,,4632.0,0.666,,4.652,171.109
Kepler-221 b,Kepler-221,1,1,4,0,0,2014.0,0,2.795906,0.037,1.71,0.153,,,,,,5243.0,0.821,,4.543,385.231
Kepler-221 c,Kepler-221,1,1,4,0,0,2014.0,0,5.690586,0.059,2.93,0.261,,,,,,5243.0,0.821,,4.543,385.231
Kepler-221 d,Kepler-221,1,1,4,0,0,2014.0,0,10.04156,0.087,2.73,0.244,,,,,,5243.0,0.821,,4.543,385.231
Kepler-221 e,Kepler-221,1,1,4,0,0,2014.0,0,18.369917,0.13,2.63,0.235,,,,,,5243.0,0.821,,4.543,385.231
Kepler-222 b,Kepler-222,1,1,3,0,0,2014.0,0,3.936981,0.048,3.16,0.282,,,,,,5433.0,0.869,,4.551,758.854
Kepler-222 c,Kepler-222,1,1,3,0,0,2014.0,0,10.08881,0.091,4.64,0.414,,,,,,5433.0,0.869,,4.551,758.854
Kepler-222 d,Kepler-222,1,1,3,0,0,2014.0,0,28.081912,0.18,3.69,0.329,,,,,,5433.0,0.869,,4.551,758.854
Kepler-223 b,Kepler-223,1,1,4,0,0,2014.0,0,7.38449,,2.99,0.26674993,7.4,0.02328289,Mass,,,,1.72,1.125,,1859.71
Kepler-223 c,Kepler-223,1,1,4,0,0,2014.0,0,9.84564,,3.44,0.30689624,5.1,0.01604631,Mass,,,,1.72,1.125,,1859.71
Kepler-223 d,Kepler-223,1,1,4,0,0,2014.0,0,14.78869,,5.24,0.46748149,8.0,0.02517069,Mass,,,,1.72,1.125,,1859.71
Kepler-223 e,Kepler-223,1,1,4,0,0,2014.0,0,19.72567,,4.6,0.41038451,4.8,0.01510241,Mass,,,,1.72,1.125,,1859.71
Kepler-224 b,Kepler-224,1,1,4,0,0,2014.0,0,3.132924,0.038,1.39,0.124,,,,,,5018.0,0.676,,4.639,782.088
Kepler-224 c,Kepler-224,1,1,4,0,0,2014.0,0,5.925003,0.058,3.12,0.278,,,,,,5018.0,0.676,,4.639,782.088
Kepler-224 d,Kepler-224,1,1,4,0,0,2014.0,0,11.349393,0.089,2.3,0.205,,,,,,5018.0,0.676,,4.639,782.088
Kepler-224 e,Kepler-224,1,1,4,0,0,2014.0,0,18.643577,0.124,1.97,0.176,,,,,,5018.0,0.676,,4.639,782.088
Kepler-225 b,Kepler-225,1,1,2,0,0,2014.0,0,6.738975,0.056,1.2,0.107,,,,,,3682.0,0.48,,4.783,561.101
Kepler-225 c,Kepler-225,1,1,2,0,0,2014.0,0,18.794234,0.111,1.84,0.164,,,,,,3682.0,0.48,,4.783,561.101
Kepler-226 b,Kepler-226,1,1,3,0,0,2014.0,0,3.940997,0.047,1.55,0.138,,,,,,5571.0,0.802,,4.586,980.138
Kepler-226 c,Kepler-226,1,1,3,0,0,2014.0,0,5.349555,0.058,2.27,0.203,,,,,,5571.0,0.802,,4.586,980.138
Kepler-226 d,Kepler-226,1,1,3,0,0,2014.0,0,8.109044,0.076,1.22,0.109,,,,,,5571.0,0.802,,4.586,980.138
Kepler-227 b,Kepler-227,1,1,2,0,0,2014.0,0,9.488015,0.09,3.11,0.277,,,,,,5854.0,1.091,,4.401,1083.06
Kepler-227 c,Kepler-227,1,1,2,0,0,2014.0,0,54.418694,0.29,3.04,0.271,,,,,,5854.0,1.091,,4.401,1083.06
Kepler-228 b,Kepler-228,1,1,3,0,0,2014.0,0,2.566546,0.038,1.53,0.136,,,,,,6043.0,1.014,,4.467,1644.61
Kepler-228 c,Kepler-228,1,1,3,0,0,2014.0,0,4.134444,0.052,2.7,0.241,,,,,,6043.0,1.014,,4.467,1644.61
Kepler-228 d,Kepler-228,1,1,3,0,0,2014.0,0,11.094286,0.101,4.04,0.36,,,,,,6043.0,1.014,,4.467,1644.61
Kepler-229 b,Kepler-229,1,1,3,0,0,2014.0,0,6.252972,0.062,2.2,0.196,,,,,,5120.0,0.728,,4.633,826.265
Kepler-229 c,Kepler-229,1,1,3,0,0,2014.0,0,16.068638,0.117,4.92,0.439,,,,,,5120.0,0.728,,4.633,826.265
Kepler-229 d,Kepler-229,1,1,3,0,0,2014.0,0,41.194912,0.22,3.85,0.343,,,,,,5120.0,0.728,,4.633,826.265
Kepler-23 b,Kepler-23,1,1,3,0,0,2011.0,0,7.1,0.075,1.638,0.14613282,2.56,0.00805466,Mass,,,5828.0,1.548,1.078,,835.756
Kepler-23 c,Kepler-23,1,1,3,0,0,2011.0,0,10.74,0.099,3.005,0.26808861,7.81,0.02457301,Mass,,,5828.0,1.548,1.078,,835.756
Kepler-23 d,Kepler-23,1,1,3,0,0,2014.0,0,15.27,0.124,2.206,0.19680648,4.44,0.0139698,Mass,,,5828.0,1.548,1.078,,835.756
Kepler-230 b,Kepler-230,1,1,2,0,0,2014.0,0,32.625555,0.191,4.26,0.38,,,,,,5588.0,0.817,,4.551,740.754
Kepler-230 c,Kepler-230,1,1,2,0,0,2014.0,0,91.773242,0.38,2.04,0.182,,,,,,5588.0,0.817,,4.551,740.754
Kepler-231 b,Kepler-231,1,1,2,0,0,2014.0,0,10.065275,0.074,1.73,0.154,,,,,,3767.0,0.49,,4.779,316.618
Kepler-231 c,Kepler-231,1,1,2,0,0,2014.0,0,19.271566,0.114,1.93,0.172,,,,,,3767.0,0.49,,4.779,316.618
Kepler-232 b,Kepler-232,1,1,2,0,0,2014.0,0,4.431222,0.054,3.08,0.275,,,,,,5847.0,0.968,,4.495,1349.13
Kepler-232 c,Kepler-232,1,1,2,0,0,2014.0,0,11.379349,0.101,3.83,0.342,,,,,,5847.0,0.968,,4.495,1349.13
Kepler-233 b,Kepler-233,1,1,2,0,0,2014.0,0,8.472382,0.077,2.43,0.217,,,,,,5360.0,0.758,,4.614,856.417
Kepler-233 c,Kepler-233,1,1,2,0,0,2014.0,0,60.418955,0.287,2.71,0.242,,,,,,5360.0,0.758,,4.614,856.417
Kepler-234 b,Kepler-234,1,1,2,0,0,2014.0,0,2.711506,0.04,3.7,0.33,,,,,,6224.0,1.113,,4.421,1733.1
Kepler-234 c,Kepler-234,1,1,2,0,0,2014.0,0,7.21205,0.077,3.51,0.313,,,,,,6224.0,1.113,,4.421,1733.1
Kepler-235 b,Kepler-235,1,1,4,0,0,2014.0,0,3.340222,0.037,2.23,0.199,,,,,,4255.0,0.554,,4.73,428.018
Kepler-235 c,Kepler-235,1,1,4,0,0,2014.0,0,7.824904,0.065,1.28,0.114,,,,,,4255.0,0.554,,4.73,428.018
Kepler-235 d,Kepler-235,1,1,4,0,0,2014.0,0,20.060548,0.122,2.05,0.183,,,,,,4255.0,0.554,,4.73,428.018
Kepler-235 e,Kepler-235,1,1,4,0,0,2014.0,0,46.183669,0.213,2.22,0.198,,,,,,4255.0,0.554,,4.73,428.018
Kepler-236 b,Kepler-236,1,1,2,0,0,2014.0,0,8.295611,0.065,1.57,0.14,,,,,,3750.0,0.51,,4.753,288.763
Kepler-236 c,Kepler-236,1,1,2,0,0,2014.0,0,23.968127,0.132,2.0,0.178,,,,,,3750.0,0.51,,4.753,288.763
Kepler-237 b,Kepler-237,1,1,2,0,0,2014.0,0,4.715106,0.05,1.41,0.126,,,,,,4861.0,0.725,,4.583,657.822
Kepler-237 c,Kepler-237,1,1,2,0,0,2014.0,0,8.103636,0.071,2.08,0.186,,,,,,4861.0,0.725,,4.583,657.822
Kepler-238 b,Kepler-238,1,1,5,0,0,2014.0,0,2.090876,0.034,1.73,0.154,,,,,,5751.0,1.43,,4.194,1798.75
Kepler-238 c,Kepler-238,1,1,5,0,0,2014.0,0,6.155557,0.069,2.39,0.213,,,,,,5751.0,1.43,,4.194,1798.75
Kepler-238 d,Kepler-238,1,1,5,0,0,2014.0,0,13.233549,0.115,3.07,0.274,,,,,,5751.0,1.43,,4.194,1798.75
Kepler-238 e,Kepler-238,1,1,5,0,0,2013.0,0,23.654,,5.6,0.5,169.7,0.534,Mass,,,,0.96,1.06,4.49,1798.75
Kepler-238 f,Kepler-238,1,1,5,0,0,2013.0,0,50.447,,2.0,0.178,13.5,0.042,Mass,,,,0.96,1.06,4.49,1798.75
Kepler-239 b,Kepler-239,1,1,2,0,0,2014.0,0,11.763051,0.095,2.33,0.208,,,,,,4914.0,0.763,,4.583,648.109
Kepler-239 c,Kepler-239,1,1,2,0,0,2014.0,0,56.228098,0.268,2.51,0.224,,,,,,4914.0,0.763,,4.583,648.109
Kepler-24 b,Kepler-24,1,1,4,0,0,2011.0,0,8.14,0.08,2.348,0.20947489,11.14,0.03505036,Mass,,,6028.0,1.099,1.06,,1156.81
Kepler-24 c,Kepler-24,1,1,4,0,0,2011.0,0,12.33,0.106,2.514,0.22428444,9.99,0.03143206,Mass,,,6028.0,1.099,1.06,,1156.81
Kepler-24 d,Kepler-24,1,1,4,0,0,2014.0,0,4.244384,0.051,1.67,0.149,,,,,,5897.0,1.289,,4.2,1156.81
Kepler-24 e,Kepler-24,1,1,4,0,0,2014.0,0,18.998355,0.138,2.78,0.248,,,,,,5897.0,1.289,,4.2,1156.81
Kepler-240 b,Kepler-240,1,1,2,0,0,2014.0,0,4.144495,0.048,1.37,0.122,,,,,,4985.0,0.739,,4.626,746.927
