pl_name,hostname,default_flag,sy_snum,sy_pnum,sy_mnum,cb_flag,disc_year,pl_controv_flag,pl_orbper,pl_orbsmax,pl_rade,pl_radj,pl_bmasse,pl_bmassj,pl_bmassprov,pl_insol,pl_eqt,st_teff,st_rad,st_mass,st_logg,sy_dist
TOI-139 b,TOI-139,1,1,1,0,0,2023,0,11.07085000000,,2.45660000,0.21916355,,,,,561.17,4570.00,0.700700,0.690000,4.705000,42.40610000
TOI-1408 b,TOI-1408,1,1,2,0,0,2023,0,4.42587000000,0.0577800000,25.00000000,2.23035445,593.00000000,1.86578665,Mass,,,6117.00,1.530000,1.312000,4.100000,139.48400000
TOI-1408 c,TOI-1408,1,1,2,0,0,2024,0,2.16640000000,0.0358700000,2.22000000,0.19805548,7.60000000,0.02391227,Mass,,,6117.00,1.530000,1.312000,4.100000,139.48400000
TOI-1410 c,TOI-1410,1,1,2,0,0,2024,0,47.56000000000,0.2390000000,,,27.00000000,0.08495150,Msini,,,4635.00,0.755800,0.794100,4.579000,72.75120000
TOI-1410.01,TOI-1410,1,1,2,0,0,2024,0,1.21687000000,0.0207000000,3.10083009,0.27663801,12.50000000,0.03932940,Mass,,1236.70,4635.00,0.755800,0.794100,4.579000,72.75120000
TOI-1411 b,TOI-1411,1,1,1,0,0,2022,0,1.45205270000,0.0212200000,1.19880592,0.10695049,2.00000000,0.00629270,Mass,,976.40,4115.00,0.614000,0.604500,4.640000,32.47780000
TOI-1416 b,TOI-1416,1,1,1,0,0,2023,0,1.06975680000,0.0190000000,1.62000000,0.14452697,3.48000000,0.01094930,Mass,883.0000,1517.00,4884.00,0.793000,0.798000,4.520000,55.01350000
TOI-1420 b,TOI-1420,1,1,1,0,0,2023,0,6.95610630000,0.0710000000,11.89000000,1.06075658,25.10000000,0.07897343,Mass,139.0000,957.00,5510.00,0.923000,0.987000,4.502000,201.91800000
TOI-1422 b,TOI-1422,1,1,2,0,0,2022,0,12.99894000000,0.1070000000,3.83000000,0.34169030,9.50000000,0.02989034,Mass,,870.00,,,,,155.14100000
TOI-1422 c,TOI-1422,1,1,2,0,0,2025,0,34.56330000000,0.2050000000,2.61000000,0.23284900,14.00000000,0.04404893,Mass,,628.00,,,,,155.14100000
TOI-1431 b,TOI-1431,1,1,1,0,0,2021,0,2.65023700000,0.0460000000,16.70138124,1.49000000,991.62462984,3.12000000,Mass,5300.0000,2370.00,7690.00,1.920000,1.900000,4.150000,148.92500000
TOI-1437 b,TOI-1437,1,1,1,0,0,2024,0,18.84094200000,0.1400000000,2.24000000,0.19983976,9.60000000,0.03020498,Mass,82.0000,,6008.00,1.170000,1.100000,4.260000,103.29700000
TOI-1438 b,TOI-1438,1,1,2,0,0,2025,0,5.13967000000,0.0553000000,3.04000000,0.27121110,9.40000000,0.02957571,Mass,145.0000,971.00,5230.00,0.820000,0.876000,4.500000,110.51300000
TOI-1438 c,TOI-1438,1,1,2,0,0,2025,0,9.42808900000,0.0830000000,2.75000000,0.24533899,10.60000000,0.03335133,Mass,65.0000,794.00,5230.00,0.820000,0.876000,4.500000,110.51300000
TOI-1439 b,TOI-1439,1,1,1,0,0,2024,0,27.64400000000,0.1920000000,4.24278610,0.37851667,38.50000000,0.12113455,Mass,,748.40,5841.00,1.618400,1.231300,4.106000,230.30600000
TOI-1442 b,TOI-1442,1,1,1,0,0,2022,0,0.40906770000,0.0071000000,1.17000000,0.10438059,,,,,1072.00,3330.00,0.310000,0.290000,4.920000,41.16590000
TOI-1443 b,TOI-1443,1,1,1,0,0,2024,0,23.54067800000,0.1470000000,2.30381001,0.20553252,30.00000000,0.09439056,Mass,,520.66,5224.00,0.751100,0.766300,4.564000,85.80340000
TOI-1444 b,TOI-1444,1,1,1,0,0,2021,0,0.47027430000,0.0116000000,1.41792246,0.12649879,3.58000000,0.01126394,Mass,,2130.02,5460.00,0.910500,0.951300,4.496000,125.46300000
TOI-1448 b,TOI-1448,1,1,1,0,0,2024,0,8.11224500000,0.0567000000,2.74900000,0.24524978,19.50000000,0.06135386,Mass,5.4500,426.00,3412.00,0.380000,0.372000,4.849000,73.33450000
TOI-1450 A b,TOI-1450 A,1,2,2,0,0,2024,0,2.04392740000,,1.13000000,0.10081202,1.25800000,0.00395811,Mass,,722.00,3437.00,0.483000,0.480000,4.760000,22.44670000
TOI-1450 A c,TOI-1450 A,1,2,2,0,0,2024,0,5.06880000000,,,,1.52700000,0.00480448,Msini,,533.00,3437.00,0.483000,0.480000,4.760000,22.44670000
TOI-1451 b,TOI-1451,1,1,1,0,0,2024,0,16.53794400000,0.1270000000,2.61143902,0.23297739,15.20000000,0.04782455,Mass,,723.33,5801.00,1.016200,1.002200,4.424000,91.93620000
TOI-1452 b,TOI-1452,1,2,1,0,0,2022,0,11.06201000000,0.0610000000,1.67200000,0.14916611,4.82000000,0.01516542,Mass,1.8000,326.00,3185.00,0.275000,0.249000,4.950000,30.52120000
TOI-1453 b,TOI-1453,1,2,2,0,0,2025,0,4.31352250000,,1.17300000,0.10464823,2.32000000,0.00729954,Mass,132.6000,944.20,4975.00,0.720000,0.715000,4.576000,78.74150000
TOI-1453 c,TOI-1453,1,2,2,0,0,2025,0,6.58869820000,,2.22400000,0.19841233,2.95000000,0.00928174,Mass,75.3000,819.80,4975.00,0.720000,0.715000,4.576000,78.74150000
TOI-1466 b,TOI-1466,1,1,1,0,0,2026,0,1.87190602231,,2.46741991,0.22012884,,,,,,4435.39,0.749646,,4.601400,86.57830000
TOI-1467 b,TOI-1467,1,1,1,0,0,2024,0,5.97114713000,0.0507480000,1.92000000,0.17129122,,,,18.1300,,3834.00,0.491000,0.489000,,37.44180000
TOI-1468 b,TOI-1468,1,1,2,0,0,2022,0,1.88052010000,0.0210700000,1.40100000,0.12498906,3.04000000,0.00956491,Mass,36.4000,683.50,3376.00,0.371400,0.352700,4.846000,24.73990000
TOI-1468 c,TOI-1468,1,1,2,0,0,2022,0,15.53247700000,0.0860800000,2.12600000,0.18966934,4.10000000,0.01290004,Mass,2.1300,338.10,3376.00,0.371400,0.352700,4.846000,24.73990000
TOI-1470 b,TOI-1470,1,1,2,0,0,2023,0,2.52709300000,0.0285000000,2.18000000,0.19448691,7.32000000,0.02303130,Mass,46.3000,734.00,3709.00,0.469000,0.471000,4.770000,51.95030000
TOI-1470 c,TOI-1470,1,1,2,0,0,2023,0,18.08816000000,0.1060000000,2.47000000,0.22035902,7.24000000,0.02277959,Mass,3.3500,373.00,3709.00,0.469000,0.471000,4.770000,51.95030000
TOI-1472 b,TOI-1472,1,1,2,0,0,2024,0,6.36338574000,0.0640000000,4.05800000,0.36200000,18.05000000,0.05700000,Mass,,891.00,5100.00,0.840000,0.870000,4.500000,121.84000000
TOI-1472 c,TOI-1472,1,1,2,0,0,2025,0,15.53817470000,0.1160000000,3.33400000,0.29800000,21.13000000,0.06700000,Mass,,662.00,5100.00,0.840000,0.870000,4.500000,121.84000000
TOI-1478 b,TOI-1478,1,1,1,0,0,2021,0,10.18021170000,0.0818000000,11.99360935,1.07000000,279.68899816,0.88000000,Mass,,,,,,,152.89200000
TOI-150.01,TOI-150,1,1,1,0,0,2019,0,5.85748700000,0.0703700000,14.06729500,1.25500000,797.75330000,2.51000000,Mass,,1404.50,6255.00,1.526000,1.351000,4.130000,336.26700000
TOI-1516 b,TOI-1516,1,1,1,0,0,2022,0,2.05601400000,,15.24421375,1.36000000,1004.33776612,3.16000000,Mass,,,6520.00,1.140000,1.140000,4.250000,247.05400000
TOI-1518 b,TOI-1518,1,1,1,0,0,2021,0,1.90261131000,0.0371200000,21.05046575,1.87800000,581.62598481,1.83000000,Mass,7010.0000,2546.00,7299.00,1.942000,1.880000,4.136000,225.88800000
TOI-157 b,TOI-157,1,1,1,0,0,2020,0,2.08454350000,0.0313800000,14.41477400,1.28600000,375.03940000,1.18000000,Mass,1062.0000,1588.00,5404.00,1.167000,0.948000,4.281000,355.68300000
TOI-159 b,TOI-159,1,2,1,0,0,2026,0,3.76283960000,0.0560000000,18.18000000,1.62200000,1110.00000000,3.49000000,Mass,,1891.00,7287.00,1.620000,1.661000,4.230000,347.59300000
TOI-1601 b,TOI-1601,1,1,1,0,0,2021,0,5.33175000000,0.0690000000,14.19902343,1.26675420,387.00000000,1.21763817,Mass,,1493.97,5982.00,2.195000,1.505500,3.928000,336.60800000
TOI-163 b,TOI-163,1,1,1,0,0,2019,0,4.23130600000,0.0580000000,16.69020100,1.48900000,387.75260000,1.22000000,Mass,,1669.00,6495.00,1.648000,1.435200,4.187000,411.71900000
TOI-1630.01,TOI-1630,1,1,1,0,0,2024,0,12.05573473300,0.1011510000,2.41700000,0.21563067,,,,55.5800,,5504.00,0.830000,0.950000,,66.09290000
TOI-1634 b,TOI-1634,1,2,2,0,0,2021,0,0.98934551000,0.0154400000,1.75900000,0.15692774,4.90000000,0.01541712,Mass,,900.00,3550.00,0.450000,0.502000,4.833000,35.27360000
TOI-1634 c,TOI-1634,1,2,2,0,0,2022,0,103.00000000000,,,,,,,,,3472.00,0.450000,0.451000,4.787000,35.27360000
TOI-1648 b,TOI-1648,1,1,1,0,0,2025,0,7.33160200000,0.0694000000,2.54000000,0.22700000,7.40000000,0.02330000,Mass,,799.00,4850.00,0.810000,0.830000,4.500000,69.83500000
TOI-1659.01,TOI-1659,1,1,1,0,0,2024,0,5.87755632800,0.0657570000,2.25500000,0.20117797,,,,268.4400,,5977.00,1.006000,1.100000,,122.49400000
TOI-1669 b,TOI-1669,1,1,2,0,0,2023,0,500.00000000000,1.2700000000,,,191.00000000,0.60095321,Msini,,,5497.00,1.056100,0.986700,4.382000,111.27600000
TOI-1669 c,TOI-1669,1,1,2,0,0,2024,0,2.68005350000,0.0376000000,2.29639770,0.20487123,13.00000000,0.04090257,Mass,,1285.16,5497.00,1.056100,0.986700,4.382000,111.27600000
TOI-1670 b,TOI-1670,1,1,2,0,0,2022,0,10.98462000000,0.1030000000,2.06000000,0.18378121,41.31769291,0.13000000,Mass,,1062.00,6170.00,1.316000,1.210000,4.290000,168.06700000
TOI-1670 c,TOI-1670,1,1,2,0,0,2022,0,40.74976000000,0.2490000000,11.06326395,0.98700000,200.23189641,0.63000000,Mass,,684.00,6170.00,1.316000,1.210000,4.290000,168.06700000
TOI-1680 b,TOI-1680,1,1,1,0,0,2023,0,4.80263450000,0.0314400000,1.46600000,0.13078799,,,,4.4100,404.00,3225.00,0.210600,0.179800,5.046000,37.22090000
TOI-1683.01,TOI-1683,1,1,1,0,0,2024,0,3.05753560000,0.0365075930,2.63820000,0.23510942,,,,163.0560,929.25,4402.00,0.700000,0.694661,4.590000,51.18840000
TOI-1685 b,TOI-1685,1,1,1,0,0,2021,0,0.66913923000,0.0116400000,1.42100000,0.12677335,3.07000000,0.00965930,Mass,213.0000,1000.00,3470.00,0.462000,0.466000,4.680000,37.61530000
TOI-169 b,TOI-169,1,1,1,0,0,2020,0,2.25544770000,0.0352400000,12.17297400,1.08600000,251.40353000,0.79100000,Mass,1443.0000,1715.00,5880.00,1.288000,1.147000,4.278000,407.84000000
TOI-1691 b,TOI-1691,1,1,1,0,0,2024,0,16.73688893500,0.1293650000,3.66000000,0.32652389,,,,59.1300,,5759.00,1.000000,1.030000,,111.44500000
TOI-1693 b,TOI-1693,1,1,1,0,0,2022,0,1.76669570000,0.0226000000,1.41000000,0.12579199,,,,,764.00,3499.00,0.460000,0.490000,4.800000,30.79470000
TOI-1694 b,TOI-1694,1,1,2,0,0,2023,0,3.77010700000,0.0450000000,5.34222660,0.47660235,31.30000000,0.09848081,Mass,,943.19,5058.00,0.803600,0.853000,4.558000,124.68000000
TOI-1694 c,TOI-1694,1,1,2,0,0,2023,0,393.10000000000,0.1000000000,,,297.00000000,0.93446650,Msini,,,5058.00,0.803600,0.853000,4.558000,124.68000000
TOI-1695 b,TOI-1695,1,1,1,0,0,2022,0,3.13427910000,0.0335480000,1.90000000,0.16950694,6.36000000,0.02001080,Mass,39.0000,698.00,3690.00,0.515000,0.513000,4.725000,45.13090000
TOI-1696 b,TOI-1696,1,1,1,0,0,2022,0,2.50031100000,0.0229000000,3.09000000,0.27567181,48.80000000,0.15354197,Mass,,489.00,3185.00,0.277500,0.255000,4.959000,64.91720000
TOI-1710 b,TOI-1710,1,2,1,0,0,2022,0,24.28337700000,0.1660000000,5.20315158,0.46419489,22.40000000,0.07047828,Mass,,602.99,5684.00,0.957400,1.025800,4.486000,81.22710000
TOI-1716.01,TOI-1716,1,1,1,0,0,2024,0,8.08237655400,0.0804960000,3.14300000,0.28040016,,,,254.8300,,5879.00,1.240000,1.070000,,104.15800000
TOI-1718 b,TOI-1718,1,1,1,0,0,2026,0,5.58703768615,,4.10824994,0.36651414,,,,,,5304.91,0.939285,,4.460600,52.30440000
TOI-172 b,TOI-172,1,1,1,0,0,2019,0,9.47725000000,0.0914000000,10.81668500,0.96500000,1722.63860000,5.42000000,Mass,299.0000,1198.00,5645.00,1.777000,1.128000,3.993000,342.83100000
TOI-1722 b,TOI-1722,1,1,1,0,0,2026,0,9.60523206943,,4.38298108,0.39102405,,,,,,5999.55,1.094140,,4.326500,136.41900000
TOI-1723 b,TOI-1723,1,1,1,0,0,2024,0,13.72701264300,0.1134960000,3.43500000,0.30645070,,,,92.3600,,5777.00,1.090000,1.040000,,100.72700000
TOI-1728 b,TOI-1728,1,1,1,0,0,2020,0,3.49151000000,0.0391000000,5.05000000,0.45053082,26.78000000,0.08425888,Mass,57.7800,767.00,3980.00,0.624300,0.646000,4.657000,60.79800000
TOI-1732 b,TOI-1732,1,1,1,0,0,2026,0,4.11923678339,,2.49549787,0.22263379,,,,,,4201.93,0.632571,,4.653700,74.75990000
TOI-1736 b,TOI-1736,1,1,2,0,0,2023,0,7.07307600000,0.0730000000,3.18175535,0.28385769,12.30000000,0.03870013,Mass,,1099.79,5636.00,1.428600,1.037300,4.142000,88.94820000
TOI-1736 c,TOI-1736,1,1,2,0,0,2023,0,571.25000000000,1.3700000000,,,2441.00000000,7.68024489,Msini,,,5636.00,1.428600,1.037300,4.142000,88.94820000
TOI-1739 b,TOI-1739,1,1,1,0,0,2024,0,8.30334140600,0.0738720000,1.94600000,0.17361079,,,,53.9100,,4814.00,0.781000,0.780000,,70.98190000
TOI-1742 b,TOI-1742,1,1,1,0,0,2024,0,21.26908400000,0.1540000000,2.36507598,0.21099831,9.70000000,0.03051961,Mass,,694.09,5815.00,1.131000,1.086100,4.365000,72.88710000
TOI-1743 b,TOI-1743,1,1,1,0,0,2025,0,4.26604600000,0.0358900000,1.83000000,0.16326195,,,,,485.00,3277.00,0.338000,0.339000,4.909000,41.27580000
TOI-1744.01,TOI-1744,1,1,1,0,0,2024,0,22.34170292700,0.1640860000,2.68000000,0.23909400,,,,63.3100,,6179.00,1.140000,1.180000,,114.39000000
TOI-1749 b,TOI-1749,1,1,3,0,0,2021,0,2.38839000000,0.0291000000,1.39000000,0.12400771,57.00000000,0.17934206,Mass,,831.00,3985.00,0.550000,0.580000,4.700000,99.55610000
TOI-1749 c,TOI-1749,1,1,3,0,0,2021,0,4.49290000000,0.0443000000,2.12000000,0.18913406,14.00000000,0.04404893,Mass,,673.00,3985.00,0.550000,0.580000,4.700000,99.55610000
TOI-1749 d,TOI-1749,1,1,3,0,0,2021,0,9.04970000000,0.0707000000,2.52000000,0.22481973,15.00000000,0.04719528,Mass,,533.00,3985.00,0.550000,0.580000,4.700000,99.55610000
TOI-1750 b,TOI-1750,1,1,1,0,0,2026,0,11.33727129656,,2.78943837,0.24885745,,,,,,4683.75,0.768675,,4.535800,162.46000000
TOI-1751 b,TOI-1751,1,1,1,0,0,2024,0,37.46852000000,0.2150000000,2.95078450,0.26325181,19.50000000,0.06135386,Mass,,651.64,5970.00,1.313700,0.938200,4.171000,113.33500000
TOI-1752 b,TOI-1752,1,1,2,0,0,2026,0,0.93518610000,0.0162400000,1.69300000,0.15103960,,,,,1036.00,3762.00,0.530000,0.524000,4.710000,103.02100000
TOI-1752 c,TOI-1752,1,1,2,0,0,2026,0,32.71443000000,0.1614000000,2.29000000,0.20430047,,,,,291.00,3762.00,0.530000,0.524000,4.710000,103.02100000
TOI-1753 b,TOI-1753,1,1,1,0,0,2024,0,5.38461040000,0.0590000000,2.47852533,0.22111960,16.60000000,0.05222944,Mass,,1005.43,5621.00,0.971500,0.948300,4.438000,226.67100000
TOI-1756 b,TOI-1756,1,1,1,0,0,2026,0,2.78301736297,,1.94225664,0.17327683,,,,,,3891.86,0.562607,,4.635500,86.71590000
TOI-1758 b,TOI-1758,1,1,1,0,0,2024,0,20.70507468500,0.1414090000,3.62000000,0.32295532,,,,21.0500,,5169.00,0.810000,0.880000,,96.62150000
TOI-1759 b,TOI-1759,1,1,1,0,0,2022,0,18.85019000000,0.1177000000,3.14000000,0.28013252,10.80000000,0.03398060,Mass,6.3900,443.00,4065.00,0.597000,0.606000,4.650000,40.06540000
TOI-1768.01,TOI-1768,1,1,1,0,0,2024,0,7.33770364900,0.0763810000,3.45300000,0.30805656,,,,240.8700,,5994.00,1.100000,1.100000,,157.59700000
TOI-1772.01,TOI-1772,1,1,1,0,0,2024,0,8.05424687400,0.0783750000,2.90500000,0.25916719,,,,140.9300,,5583.00,0.995000,0.990000,,97.75620000
TOI-1774.01,TOI-1774,1,1,2,0,0,2021,0,16.70988000000,,2.78000000,0.24801541,8.50000000,0.02674399,Msini,,824.00,5746.00,1.130300,0.991000,4.330000,53.97400000
TOI-1775 b,TOI-1775,1,1,1,0,0,2024,0,10.24055490000,0.0800000000,8.04728896,0.71793227,96.00000000,0.30204978,Mass,,707.89,5284.00,0.828800,0.921800,4.565000,149.23400000
TOI-1776 b,TOI-1776,1,1,1,0,0,2024,0,2.79986800000,0.0378000000,1.21612741,0.10849581,1.40000000,0.00440489,Mass,,1269.21,5785.00,0.935600,0.919600,4.457000,44.64700000
TOI-1777.01,TOI-1777,1,1,1,0,0,2024,0,14.65011197400,0.1194660000,2.24600000,0.20037504,,,,71.3400,,5859.00,0.980000,1.060000,,79.76650000
TOI-178 b,TOI-178,1,1,6,0,0,2021,0,1.91456010000,,1.20000000,0.10705701,0.96000000,0.00302050,Mass,,,4316.00,0.662000,0.647000,4.450000,62.69900000
TOI-178 c,TOI-178,1,1,6,0,0,2021,0,3.23848600000,,1.75400000,0.15648167,4.64000000,0.01459907,Mass,,,4316.00,0.662000,0.647000,4.450000,62.69900000
TOI-178 d,TOI-178,1,1,6,0,0,2021,0,6.55756900000,,2.69500000,0.24043221,5.20000000,0.01636103,Mass,,,4316.00,0.662000,0.647000,4.450000,62.69900000
TOI-178 e,TOI-178,1,1,6,0,0,2021,0,9.96318000000,,2.30100000,0.20528182,3.48000000,0.01094930,Mass,,,4316.00,0.662000,0.647000,4.450000,62.69900000
TOI-178 f,TOI-178,1,1,6,0,0,2021,0,15.23335000000,,2.41700000,0.21563067,5.63000000,0.01771396,Mass,,,4316.00,0.662000,0.647000,4.450000,62.69900000
TOI-178 g,TOI-178,1,1,6,0,0,2021,0,20.71663000000,,2.93900000,0.26220047,4.40000000,0.01384395,Mass,,,4316.00,0.662000,0.647000,4.450000,62.69900000
TOI-1782.01,TOI-1782,1,1,2,0,0,2024,0,4.98764102800,0.0502400000,2.36800000,0.21125917,,,,56.2500,,4336.00,0.669000,0.680000,,95.26490000
TOI-1782.02,TOI-1782,1,1,2,0,0,2024,0,1.82902422700,0.0257390000,1.83900000,0.16406487,,,,214.1700,,4336.00,0.669000,0.680000,,95.26490000
TOI-1789 b,TOI-1789,1,1,1,0,0,2021,0,3.20866400000,0.0488200000,16.14093221,1.44000000,222.47988490,0.70000000,Mass,2300.0000,1927.00,5991.00,2.168000,1.507000,3.943000,229.06700000
TOI-1794 b,TOI-1794,1,1,1,0,0,2024,0,8.76552800000,0.0820000000,3.29701268,0.29414028,8.70000000,0.02737326,Mass,,992.91,5631.00,1.316200,0.969800,4.184000,155.79100000
TOI-1798.01,TOI-1798,1,1,2,0,0,2024,0,8.02152233100,0.0749840000,2.44800000,0.21839631,,,,69.2600,,5165.00,0.780000,0.870000,,113.18100000
TOI-1798.02,TOI-1798,1,1,2,0,0,2024,0,0.43781182200,0.0107890000,1.46400000,0.13060956,,,,3345.4400,,5165.00,0.780000,0.870000,,113.18100000
TOI-1799 b,TOI-1799,1,1,1,0,0,2024,0,7.09457086500,0.0725020000,1.64200000,0.14648968,,,,164.2600,,5690.00,0.957000,1.010000,,62.12740000
TOI-1801 b,TOI-1801,1,2,1,0,0,2023,0,10.64387000000,,2.07900000,0.18600000,5.73800000,0.01805377,Mass,,493.70,3863.00,0.547000,0.556000,4.780000,30.67960000
TOI-1803 b,TOI-1803,1,1,2,0,0,2025,0,6.29328700000,0.0600000000,2.99000000,0.26675039,10.32000000,0.03247035,Mass,58.0000,747.00,4687.00,0.715000,0.756000,4.620000,119.24000000
TOI-1803 c,TOI-1803,1,1,2,0,0,2025,0,12.88577900000,0.0970000000,4.29000000,0.38272882,8.00000000,0.02517081,Mass,22.0000,588.00,4687.00,0.715000,0.756000,4.620000,119.24000000
TOI-1806.01,TOI-1806,1,1,1,0,0,2024,0,15.14546930000,0.0877350440,3.40953670,0.30384891,,,,2.1473,337.47,3272.00,0.401575,0.392935,4.825210,55.52110000
TOI-1807 b,TOI-1807,1,1,1,0,0,2021,0,0.54937097000,0.0122000000,1.49681583,0.13353719,2.44000000,0.00767710,Mass,,1694.10,4914.00,0.746000,0.804800,4.598000,42.57750000
TOI-181 b,TOI-181,1,1,1,0,0,2023,0,4.53200000000,0.0539000000,6.95590000,0.63390000,46.16870000,0.14520000,Mass,102.4300,895.10,4994.00,0.745000,0.822000,4.608000,96.23380000
TOI-1811 b,TOI-1811,1,1,1,0,0,2023,0,3.71307650000,0.0438900000,11.14172682,0.99400000,308.92921160,0.97200000,Mass,,962.20,4766.00,0.769000,0.817000,4.579000,128.23000000
TOI-1814 b,TOI-1814,1,1,1,0,0,2026,0,6.36861010462,,5.18536642,0.46260820,,,,,,4872.84,2.389500,,3.671200,362.52200000
TOI-1820 b,TOI-1820,1,1,1,0,0,2022,0,4.86067400000,0.0610000000,12.77823800,1.14000000,731.00533610,2.30000000,Mass,,1375.00,5734.00,1.510000,1.040000,4.240000,248.50400000
TOI-1823 b,TOI-1823,1,1,1,0,0,2024,0,38.80000000000,0.2120000000,7.54062410,0.67273058,67.40000000,0.21206412,Mass,,423.63,4927.00,0.804900,0.841400,4.548000,71.64560000
TOI-1824 b,TOI-1824,1,1,1,0,0,2024,0,22.80853300000,0.1510000000,2.74382690,0.24478826,16.00000000,0.05034163,Mass,,528.67,5165.00,0.812300,0.880100,4.562000,59.43140000
TOI-1836 b,TOI-1836,1,1,2,0,0,2024,0,20.38079900000,0.1597000000,8.00321222,0.71400000,38.45723725,0.12100000,Mass,,966.00,6380.00,1.577000,1.307000,4.159000,191.64900000
TOI-1836 c,TOI-1836,1,1,2,0,0,2024,0,1.77274710000,0.0308900000,2.59987579,0.23194578,8.00000000,0.02517081,Mass,,2007.60,6237.00,1.645400,1.251800,4.098000,191.64900000
TOI-1839 b,TOI-1839,1,1,2,0,0,2026,0,1.42378440907,,2.21895097,0.19796189,,,,,,5315.91,0.848099,,4.512600,116.08600000
TOI-1839 c,TOI-1839,1,1,2,0,0,2026,0,4.02393854207,,2.40867246,0.21488773,,,,,,5315.91,0.848099,,4.512600,116.08600000
TOI-1842 b,TOI-1842,1,1,1,0,0,2021,0,9.57391810000,0.1000000000,12.34850230,1.10166148,89.40000000,0.28128386,Mass,,1199.55,6039.00,2.032000,1.464300,3.986000,223.46500000
TOI-1846 b,TOI-1846,1,1,1,0,0,2025,0,3.93067370000,0.0364600000,1.79200000,0.15987181,,,,17.3500,568.10,3568.00,0.397000,0.418000,4.862000,47.24960000
TOI-1853 b,TOI-1853,1,1,1,0,0,2023,0,1.24362580000,0.0213000000,3.46000000,0.30868106,73.20000000,0.23031296,Mass,,1479.00,4985.00,0.808000,0.837000,4.490000,165.10500000
TOI-1855 b,TOI-1855,1,1,1,0,0,2024,0,1.36414864000,0.0239800000,18.49481816,1.65000000,360.09958513,1.13300000,Mass,,1701.00,5359.00,1.041000,0.987000,4.397000,176.83300000
TOI-1859 b,TOI-1859,1,1,1,0,0,2023,0,63.48347000000,0.3370000000,9.75181321,0.87000000,,,,,,6341.00,1.360000,1.287000,4.285000,224.38500000
TOI-1860 b,TOI-1860,1,1,1,0,0,2022,0,1.06621070000,0.0204000000,1.31000000,0.11687057,,,,,1885.00,5752.00,0.940000,0.990000,4.580000,45.86400000
TOI-1873 b,TOI-1873,1,1,1,0,0,2026,0,7.00572708834,,2.86356397,0.25547051,,,,,,5597.99,0.971675,,4.476200,182.01400000
TOI-1883 b,TOI-1883,1,1,1,0,0,2024,0,4.50638000000,0.0468000000,5.65000000,0.50406011,,,,,524.92,3477.00,0.494000,0.492000,4.500000,115.36900000
TOI-1898 b,TOI-1898,1,1,1,0,0,2024,0,45.52234000000,0.2690000000,9.39553231,0.83821469,129.00000000,0.40587939,Mass,,674.54,6241.00,1.613100,1.248400,4.116000,79.66820000
TOI-1899 b,TOI-1899,1,1,1,0,0,2020,0,29.09031200000,0.1525000000,11.09689089,0.99000000,212.94503269,0.67000000,Mass,3.4000,378.00,3926.00,0.607000,0.632000,4.672000,128.43800000
TOI-1937 A b,TOI-1937 A,1,2,1,0,0,2023,0,0.94667944000,0.0193200000,13.97759893,1.24700000,638.83509807,2.01000000,Mass,3230.0000,2097.00,5814.00,1.080000,1.072000,4.401000,415.13500000
TOI-198 b,TOI-198,1,1,1,0,0,2023,0,10.21521300000,0.0675000000,1.36000000,0.12133128,3.17000000,0.00997394,Mass,7.2000,456.00,3801.00,0.418000,0.417000,4.810000,23.72620000
TOI-199 b,TOI-199,1,1,2,0,0,2023,0,104.85400000000,0.4254000000,9.07927437,0.81000000,54.03082919,0.17000000,Mass,,,5255.00,0.820000,0.936000,4.582000,102.27000000
TOI-199 c,TOI-199,1,1,2,0,0,2023,0,273.69000000000,0.8070000000,,,88.99195396,0.28000000,Mass,,,5255.00,0.820000,0.936000,4.582000,102.27000000
TOI-1994 b,TOI-1994,1,1,1,0,0,2024,0,4.03371420000,0.0613000000,13.67495645,1.22000000,7024.00779470,22.10000000,Mass,,2290.00,7700.00,2.300000,1.860000,3.982000,515.60300000
TOI-2000 b,TOI-2000,1,1,2,0,0,2023,0,3.09833000000,0.0427100000,2.70000000,0.24100000,11.00000000,0.03470000,Mass,628.0000,1488.00,5611.00,1.134000,1.082000,4.363000,175.71300000
TOI-2000 c,TOI-2000,1,1,2,0,0,2023,0,9.12705500000,0.0878000000,8.14000000,0.72700000,81.70000000,0.25700000,Mass,149.0000,1038.00,5611.00,1.134000,1.082000,4.363000,175.71300000
TOI-2005 b,TOI-2005,1,1,1,0,0,2025,0,17.30590400000,0.1600000000,11.99360935,1.07000000,2034.10180480,6.40000000,Mass,,,7130.00,2.020000,1.590000,3.946000,328.47500000
TOI-201 b,TOI-201,1,1,3,0,0,2021,0,52.97860000000,0.3030000000,11.40000000,1.01704163,164.00000000,0.51600171,Mass,,,6423.00,1.310000,1.320000,,113.82500000
TOI-201 c,TOI-201,1,1,3,0,0,2025,0,2890.00000000000,4.3700000000,10.40000000,0.92782745,4990.00000000,15.70029579,Mass,,,6423.00,1.310000,1.320000,,113.82500000
TOI-201 d,TOI-201,1,1,3,0,0,2026,0,5.84889000000,0.0698000000,1.39000000,0.12400771,5.80000000,0.01824884,Mass,,,6423.00,1.310000,1.320000,,113.82500000
TOI-2010 b,TOI-2010,1,1,1,0,0,2023,0,141.83402500000,0.5516000000,11.81426566,1.05400000,408.72733140,1.28600000,Mass,4.0900,400.20,5929.00,1.079000,1.112000,4.417000,109.19000000
